# Range [m];Height [m];Real(p) [Pa];Imag(p) [Pa]
1.000000000000000000e+04;9.386284222154600138e+04;1.677207157992330647e-04;-1.982728651783501744e-04
1.000000000000000000e+04;9.386443038895972131e+04;1.638397530594494489e-04;-2.013704016960607239e-04
1.000000000000000000e+04;9.391179334192434908e+04;2.505675457951646060e-05;-2.575682314421507205e-04
1.000000000000000000e+04;9.391338138818839798e+04;1.994890145609971770e-05;-2.580023915880580551e-04
1.000000000000000000e+04;9.396074450896932103e+04;-1.262632336847367839e-04;-2.256640949740349703e-04
1.000000000000000000e+04;9.396233251821078011e+04;-1.305020466357703645e-04;-2.230100466181108958e-04
1.000000000000000000e+04;9.400969556437463325e+04;-2.334641641616886233e-04;-1.139996060869717117e-04
1.000000000000000000e+04;9.401128365099294751e+04;-2.356009303825470805e-04;-1.094869062182210169e-04
1.000000000000000000e+04;9.405864649892682792e+04;-2.563260570962300048e-04;4.126587278858311091e-05
1.000000000000000000e+04;9.406023462906146597e+04;-2.553874462141385413e-04;4.621046069586836230e-05
1.000000000000000000e+04;9.410759753260712023e+04;-1.862116788130670187e-04;1.774257895429070901e-04
1.000000000000000000e+04;9.410918566339529934e+04;-1.827121785114142500e-04;1.810152413498059996e-04
1.000000000000000000e+04;9.415654865609388798e+04;-5.269231426802714570e-05;2.532826889767932250e-04
1.000000000000000000e+04;9.415813683346960170e+04;-4.767632422973245405e-05;2.541597059040630172e-04
1.000000000000000000e+04;9.420549972207089013e+04;1.028867682934993130e-04;2.358447519379364230e-04
1.000000000000000000e+04;9.420708802463294705e+04;1.074077317071600688e-04;2.337458956751533679e-04
1.000000000000000000e+04;9.425445067301052040e+04;2.188752831941648356e-04;1.384422231030097133e-04
1.000000000000000000e+04;9.425603900577987952e+04;2.214495538104011300e-04;1.341169800863654330e-04
1.000000000000000000e+04;9.430340168078824354e+04;2.604063676132226048e-04;-1.513807685393790492e-05
1.000000000000000000e+04;9.430498996187455487e+04;2.600079504984729312e-04;-2.006570355052914018e-05
1.000000000000000000e+04;9.435235280032923038e+04;2.048059305571164044e-04;-1.565054848386908490e-04
1.000000000000000000e+04;9.435394102090428350e+04;2.017284408468551457e-04;-1.605095820421546847e-04
1.000000000000000000e+04;9.440130386566714151e+04;7.946557380023764282e-05;-2.465028984202026594e-04
1.000000000000000000e+04;9.440289211866479309e+04;7.462376298816331165e-05;-2.478707759702752553e-04
1.000000000000000000e+04;9.445025483766556135e+04;-7.504011065450166113e-05;-2.462906936269357023e-04
1.000000000000000000e+04;9.445184309688906069e+04;-7.980983993591953050e-05;-2.447356982894873163e-04
1.000000000000000000e+04;9.449920592540176585e+04;-2.027667450096932360e-04;-1.615304162288876263e-04
1.000000000000000000e+04;9.450079405786587449e+04;-2.057142183523529521e-04;-1.574941717814990123e-04
1.000000000000000000e+04;9.454815706649876665e+04;-2.594344925299498319e-04;-1.543120652367386956e-05
1.000000000000000000e+04;9.454974511776448344e+04;-2.596253212822095856e-04;-1.051123816969062251e-05
1.000000000000000000e+04;9.459710815791653295e+04;-2.217208420831401003e-04;1.331684357235282993e-04
1.000000000000000000e+04;9.459869623867135670e+04;-2.190718208340270139e-04;1.374716303404771741e-04
1.000000000000000000e+04;9.464605911994534836e+04;-1.063474033723888932e-04;2.329389151318714572e-04
1.000000000000000000e+04;9.464764722718574922e+04;-1.016934929262843071e-04;2.348715047329960615e-04
1.000000000000000000e+04;9.469501011408134946e+04;4.531388144853553106e-05;2.539589854581504494e-04
1.000000000000000000e+04;9.469659816249183496e+04;5.017461118769734685e-05;2.528664785959375402e-04
1.000000000000000000e+04;9.474396123156027170e+04;1.840643967615071715e-04;1.803557923841022249e-04
1.000000000000000000e+04;9.474554921289348567e+04;1.874750333096608461e-04;1.767900664770918906e-04
1.000000000000000000e+04;9.479291234351557796e+04;2.529919298540222756e-04;4.488060488761777485e-05
1.000000000000000000e+04;9.479450035838273470e+04;2.537347384686175077e-04;3.992169544884647956e-05
1.000000000000000000e+04;9.484186332645271614e+04;2.363140526147530774e-04;-1.074966207765420435e-04
1.000000000000000000e+04;9.484345143351276056e+04;2.341131707416435745e-04;-1.120201095107005717e-04
1.000000000000000000e+04;9.489081436162879982e+04;1.323470921499420266e-04;-2.196101661629817502e-04
1.000000000000000000e+04;9.489240246145636775e+04;1.279807407373878547e-04;-2.220332605487488969e-04
1.000000000000000000e+04;9.493976546282701020e+04;-1.616799317159340411e-05;-2.575526285978731113e-04
1.000000000000000000e+04;9.494135358939648722e+04;-2.109671091046052413e-05;-2.570875489326341300e-04
1.000000000000000000e+04;9.498871654676589242e+04;-1.600423300030618203e-04;-1.992544210048728909e-04
1.000000000000000000e+04;9.499030477119977877e+04;-1.639135134609281410e-04;-1.961099508236844647e-04
1.000000000000000000e+04;9.503766749683358648e+04;-2.447290286481360630e-04;-7.372470896241785322e-05
1.000000000000000000e+04;9.503925581191531091e+04;-2.459864663104924026e-04;-6.887179648073418878e-05
1.000000000000000000e+04;9.508661845217621885e+04;-2.459559619710047110e-04;7.860662252339870113e-05
1.000000000000000000e+04;9.508820672749647929e+04;-2.443166617275420753e-04;8.330984137980207763e-05
1.000000000000000000e+04;9.513556959947339783e+04;-1.560494526208650056e-04;2.046691763217389087e-04
1.000000000000000000e+04;9.513715776579100930e+04;-1.520440200477074684e-04;2.075579514317286815e-04
1.000000000000000000e+04;9.518452076524941367e+04;-1.249597299888766932e-05;2.558963953002401097e-04
1.000000000000000000e+04;9.518610898735836963e+04;-7.504903440162859568e-06;2.561003245971184348e-04
1.000000000000000000e+04;9.523347177738697792e+04;1.342614786050285683e-04;2.185510321172036603e-04
1.000000000000000000e+04;9.523506013484945288e+04;1.384459571292852320e-04;2.157989621776715316e-04
1.000000000000000000e+04;9.528242266739641491e+04;2.361605908108543568e-04;1.021185094285168135e-04
1.000000000000000000e+04;9.528401091634004842e+04;2.379912339445053478e-04;9.753959763179412550e-05
1.000000000000000000e+04;9.533137373479263624e+04;2.527398459307265434e-04;-4.720058821092177877e-05
1.000000000000000000e+04;9.533296178394839808e+04;2.517033741937347397e-04;-5.208897045540209392e-05
1.000000000000000000e+04;9.538032495695208490e+04;1.807623189309125785e-04;-1.835394802582824213e-04
1.000000000000000000e+04;9.538191291554470081e+04;1.771417644260718570e-04;-1.868785633902640155e-04
1.000000000000000000e+04;9.542927604519673332e+04;4.409034234552020455e-05;-2.514109066417396913e-04
1.000000000000000000e+04;9.543086409844235459e+04;3.917707434497505584e-05;-2.522054097602378139e-04
1.000000000000000000e+04;9.547822694139264058e+04;-1.062349714279880851e-04;-2.321210493618419885e-04
1.000000000000000000e+04;9.547981509685872879e+04;-1.106810232647784022e-04;-2.299529159287920499e-04
1.000000000000000000e+04;9.552717790055491787e+04;-2.203409596912970201e-04;-1.297196743638780354e-04
1.000000000000000000e+04;9.552876604240977031e+04;-2.227900163897297966e-04;-1.253687679271528260e-04
1.000000000000000000e+04;9.557612907973425172e+04;-2.561881971022162427e-04;1.589931569225682561e-05
1.000000000000000000e+04;9.557771719927663798e+04;-2.556972520904710446e-04;2.082802218401484288e-05
1.000000000000000000e+04;9.562508028172687045e+04;-2.018613131587747474e-04;1.597203131552599111e-04
1.000000000000000000e+04;9.562666851530235726e+04;-1.987468835652595291e-04;1.634946880033378441e-04
1.000000000000000000e+04;9.567403125429201464e+04;-7.530673374523260972e-05;2.443791698970434003e-04
1.000000000000000000e+04;9.567561965779450838e+04;-7.054374256642723052e-05;2.457759115693996057e-04
1.000000000000000000e+04;9.572298207200280740e+04;7.635803291070663375e-05;2.430036643510092816e-04
1.000000000000000000e+04;9.572457047878421145e+04;8.104097897418952512e-05;2.414310904172424727e-04
1.000000000000000000e+04;9.577193315673079633e+04;2.012952720894738254e-04;1.586284804462778002e-04
1.000000000000000000e+04;9.577352132742007961e+04;2.042485487900449559e-04;1.546059495664200295e-04
1.000000000000000000e+04;9.582088431259297067e+04;2.578781407891303132e-04;1.639080845389449126e-05
1.000000000000000000e+04;9.582247234880640463e+04;2.580023427821985819e-04;1.152511067055358680e-05
1.000000000000000000e+04;9.586983542923041387e+04;2.206916600376707235e-04;-1.310469290855155585e-04
1.000000000000000000e+04;9.587142348291155940e+04;2.181561670899330929e-04;-1.352613232702662600e-04
1.000000000000000000e+04;9.591878641836497991e+04;1.087955046034707067e-04;-2.307889672488148156e-04
1.000000000000000000e+04;9.592037451086983492e+04;1.041732835608788591e-04;-2.327591588096112934e-04
1.000000000000000000e+04;9.596773742692159431e+04;-4.080788526871806344e-05;-2.514075130127964557e-04
1.000000000000000000e+04;9.596932549160531198e+04;-4.557419055270900919e-05;-2.504270494128883382e-04
1.000000000000000000e+04;9.601668852907956170e+04;-1.778165737142140413e-04;-1.826194723500129658e-04
1.000000000000000000e+04;9.601827657569282746e+04;-1.812527804580344544e-04;-1.791325414927881954e-04
1.000000000000000000e+04;9.606563959347941272e+04;-2.497352358251540621e-04;-4.962525214452880089e-05
1.000000000000000000e+04;9.606722770352452062e+04;-2.505877433656151891e-04;-4.477047860055453264e-05
1.000000000000000000e+04;9.611459056112563121e+04;-2.346502053222154045e-04;9.965257358879215939e-05
1.000000000000000000e+04;9.611617872611209168e+04;-2.326186598675061780e-04;1.041379092001680300e-04
1.000000000000000000e+04;9.616354159027330752e+04;-1.381659378542420100e-04;2.151335525324201824e-04
1.000000000000000000e+04;9.616512974291908904e+04;-1.338792112613324534e-04;2.176797277671259150e-04
1.000000000000000000e+04;9.621249275096705242e+04;7.126200394013563544e-06;2.548167654518558112e-04
1.000000000000000000e+04;9.621408093130598718e+04;1.193502486609663912e-05;2.545470372366780837e-04
1.000000000000000000e+04;9.626144385321585287e+04;1.515074904087026857e-04;2.052568592337936679e-04
1.000000000000000000e+04;9.626303220674859767e+04;1.554598893968821413e-04;2.022672808502764998e-04
1.000000000000000000e+04;9.631039474738162244e+04;2.390332882456060268e-04;8.552888013111519005e-05
1.000000000000000000e+04;9.631198328652212513e+04;2.405277247302385591e-04;8.084903352094910303e-05
1.000000000000000000e+04;9.635934555117433774e+04;2.473245967483048971e-04;-6.555279387596650966e-05
1.000000000000000000e+04;9.636093399546772707e+04;2.459149077678201320e-04;-7.020325687727065349e-05
1.000000000000000000e+04;9.640829674752295250e+04;1.659688915011699043e-04;-1.932581922059653078e-04
1.000000000000000000e+04;9.640988492079454591e+04;1.622193660375404064e-04;-1.964038757980673380e-04
1.000000000000000000e+04;9.645724798723598360e+04;2.803080328217286930e-05;-2.510441177360080807e-04
1.000000000000000000e+04;9.645883603163577209e+04;2.314276713608854285e-05;-2.514564045350014708e-04
1.000000000000000000e+04;9.650619906933787570e+04;-1.189616243829975771e-04;-2.259930554272338368e-04
1.000000000000000000e+04;9.650778717850119574e+04;-1.232349132428037057e-04;-2.235380377716640653e-04
1.000000000000000000e+04;9.655514995114652265e+04;-2.264148721400328316e-04;-1.186314348438000836e-04
1.000000000000000000e+04;9.655673811679675418e+04;-2.285266666694430121e-04;-1.143042020754108837e-04
1.000000000000000000e+04;9.660410102405234647e+04;-2.536017473516311558e-04;2.846575192807828994e-05
1.000000000000000000e+04;9.660568904740452126e+04;-2.529503411642970039e-04;3.331108529732923132e-05
1.000000000000000000e+04;9.665305218561533547e+04;-1.935290141598877635e-04;1.649913706593588304e-04
1.000000000000000000e+04;9.665464014433618286e+04;-1.902686695103132121e-04;1.686234420899710644e-04
1.000000000000000000e+04;9.670200327457732055e+04;-6.592950144068218817e-05;2.439636931299935950e-04
1.000000000000000000e+04;9.670359129394165939e+04;-6.114659106074289805e-05;2.450602486853952627e-04
1.000000000000000000e+04;9.675095420230734453e+04;8.284437740323412022e-05;2.396337427795923642e-04
1.000000000000000000e+04;9.675254227437201189e+04;8.732419906311831735e-05;2.379030215947691880e-04
1.000000000000000000e+04;9.679990519329780363e+04;2.055095569051557938e-04;1.500924403328289817e-04
1.000000000000000000e+04;9.680149319940258283e+04;2.083275849136118074e-04;1.460967222725368558e-04
1.000000000000000000e+04;9.684885636765186791e+04;2.532135487703607670e-04;1.030370068217678579e-05
1.000000000000000000e+04;9.685044429992274672e+04;2.532388403525890870e-04;5.447601248924979908e-06
1.000000000000000000e+04;9.689780751494238211e+04;2.170124542028789366e-04;-1.338524566076223501e-04
1.000000000000000000e+04;9.689939549686324608e+04;2.143329620667267334e-04;-1.379097681781351400e-04
1.000000000000000000e+04;9.694675847077943035e+04;1.031632027279907952e-04;-2.317916263709798950e-04
1.000000000000000000e+04;9.694834654506514198e+04;9.867952339840096315e-05;-2.336234709083652493e-04
1.000000000000000000e+04;9.699570938889471290e+04;-4.548899889782992531e-05;-2.476875449212109261e-04
1.000000000000000000e+04;9.699729745229431137e+04;-5.019607633552973335e-05;-2.467119954278382374e-04
1.000000000000000000e+04;9.704466046545514837e+04;-1.768236666719774403e-04;-1.814521699476505671e-04
1.000000000000000000e+04;9.704624843953023083e+04;-1.802359925794530624e-04;-1.778981572473782959e-04
1.000000000000000000e+04;9.709361164409965568e+04;-2.493286185415601432e-04;-4.951195642614527351e-05
1.000000000000000000e+04;9.709519958438804315e+04;-2.500509999911124646e-04;-4.481854815522684716e-05
1.000000000000000000e+04;9.714256274023669539e+04;-2.342472220405208798e-04;9.766653035221538770e-05
1.000000000000000000e+04;9.714415074223288684e+04;-2.322963879893006809e-04;1.021269640593508682e-04
1.000000000000000000e+04;9.719151370466485969e+04;-1.395842049621339592e-04;2.114417682842986311e-04
1.000000000000000000e+04;9.719310177866171580e+04;-1.354733620290580673e-04;2.139359706657954936e-04
1.000000000000000000e+04;9.724046465806363267e+04;5.173283629273824465e-06;2.515481389032300482e-04
1.000000000000000000e+04;9.724205273511711857e+04;9.989760321620853981e-06;2.513518455930935651e-04
1.000000000000000000e+04;9.728941572304075817e+04;1.437947116565952929e-04;2.069617050767362802e-04
1.000000000000000000e+04;9.729100376025942387e+04;1.476639875380234956e-04;2.040458060110571074e-04
1.000000000000000000e+04;9.733836687885614811e+04;2.375736491149327138e-04;8.906248750385189821e-05
1.000000000000000000e+04;9.733995493276993511e+04;2.391012438529877427e-04;8.456493870792721119e-05
1.000000000000000000e+04;9.738731798596293083e+04;2.467237157606448346e-04;-5.795384752138847022e-05
1.000000000000000000e+04;9.738890616910900280e+04;2.454893360292323737e-04;-6.264085514543331627e-05
1.000000000000000000e+04;9.743626895009269356e+04;1.723615773352086915e-04;-1.854798079789254689e-04
1.000000000000000000e+04;9.743785730677927495e+04;1.687869628239360102e-04;-1.885941230130058863e-04
1.000000000000000000e+04;9.748521980345170596e+04;3.830410886485486601e-05;-2.495854418435133047e-04
1.000000000000000000e+04;9.748680821684221155e+04;3.349506295765815382e-05;-2.502135038329449264e-04
1.000000000000000000e+04;9.753417088333744323e+04;-1.072516815147886747e-04;-2.276434359234552672e-04
1.000000000000000000e+04;9.753575915866365540e+04;-1.114777068155568248e-04;-2.254469497686075342e-04
1.000000000000000000e+04;9.758312205951899523e+04;-2.167339121436299553e-04;-1.291855634418946532e-04
1.000000000000000000e+04;9.758471024773063255e+04;-2.190596421010491610e-04;-1.250047533828781750e-04
1.000000000000000000e+04;9.763207320603361586e+04;-2.536886968012893716e-04;1.437501548800943666e-05
1.000000000000000000e+04;9.763366144771453401e+04;-2.532182297145903812e-04;1.912984256438963942e-05
1.000000000000000000e+04;9.768102415134005423e+04;-2.001851326027374877e-04;1.522409928131194688e-04
1.000000000000000000e+04;9.768261251194254146e+04;-1.972538172239188703e-04;1.559354744309411514e-04
1.000000000000000000e+04;9.772997502576415718e+04;-8.308450417492247960e-05;2.386339077571124562e-04
1.000000000000000000e+04;9.773156335655292787e+04;-7.844095659397131337e-05;2.400545531848209647e-04
1.000000000000000000e+04;9.777892608389251109e+04;6.609888708849885218e-05;2.420371655786436376e-04
